t,id,drug_c,pd_output_1,scope,scenario
120.0,375,0.4237534894743039,11.091763086762235,ode_,scn2
120.0,376,0.3451693663929509,11.491715484325015,ode_,scn2
120.0,377,0.23094127963898406,9.680578049536749,ode_,scn2
120.0,378,0.1799337412033262,10.069522011641327,ode_,scn2
120.0,379,0.29450421902713164,11.041118910658174,ode_,scn2
120.0,380,0.18960596561646703,9.16551571954499,ode_,scn2
120.0,381,0.820383341924928,12.903172447989421,ode_,scn2
120.0,382,0.34011715329996595,11.021323435601749,ode_,scn2
120.0,383,0.14475752460868593,9.319730835060252,ode_,scn2
120.0,384,0.30079877154806695,10.802801493884306,ode_,scn2
120.0,385,0.17020180373938384,9.95108828007449,ode_,scn2
120.0,386,0.594927709240172,12.529325029673096,ode_,scn2
120.0,387,0.3014085429311726,10.735680706830522,ode_,scn2
120.0,388,0.2692508939413645,10.522496685000661,ode_,scn2
120.0,389,0.46568329152271853,11.983160910749186,ode_,scn2
120.0,390,0.5375795193745262,11.681814390482856,ode_,scn2
120.0,391,0.5461090895671369,12.26653913624163,ode_,scn2
120.0,392,0.6025211070748069,11.769325262740695,ode_,scn2
120.0,393,0.16433606705689166,7.348017187151328,ode_,scn2
120.0,394,0.31414799643076025,11.499975487973188,ode_,scn2
120.0,395,0.1335237154369119,9.52537661510883,ode_,scn2
120.0,396,0.8402488888421052,12.951659725978457,ode_,scn2
120.0,397,0.14335887925096466,9.552435546395477,ode_,scn2
120.0,398,0.2978291703107482,10.72282264974384,ode_,scn2
120.0,399,0.24466801138043417,10.421700654552515,ode_,scn2
120.0,400,0.5112211080505398,11.740180191693728,ode_,scn2
120.0,401,0.24925536421294894,9.060848067342468,ode_,scn2
120.0,402,0.22271328202161944,11.002556831508478,ode_,scn2
120.0,403,0.19154395456001574,9.065798594488395,ode_,scn2
120.0,404,0.1943282276659281,10.93922959946346,ode_,scn2
120.0,405,0.23123079351964557,9.303869051829118,ode_,scn2
120.0,406,0.6915733464999952,12.287441436093383,ode_,scn2
120.0,407,0.7166674603554618,12.775258038102173,ode_,scn2
120.0,408,0.13868726336449486,9.158997788058322,ode_,scn2
120.0,409,0.1532998061726348,9.975013853692895,ode_,scn2
120.0,410,0.20050924295110029,10.34586253192062,ode_,scn2
120.0,411,0.30664035002130213,10.1570161343795,ode_,scn2
120.0,412,0.13946152423964478,9.072891381811516,ode_,scn2
120.0,413,0.7625234509609353,13.326717551864082,ode_,scn2
